binary	address	name	code_origin	module_candidate	candidate_confidence	assignment_basis	direct_callers	direct_callees	follow_up_module	review_status
Z_DAT	0x2DBF4	sub_2DBF4	game_logic	scene	high	machine_code_three_event_script_fields_wrapping_add	0x2C319	0x20C32,0x2DBF4,0x3CF45,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3ED1E,0x3EF96,0x3EFB9	scene_event	manual_reviewed
Z_DAT	0x2DD45	sub_2DD45	game_logic	scene	high	machine_code_selected_item_id_conditional_and_true_offset	0x2C319	0x2DD45,0x3ED1E	scene_event	manual_reviewed
Z_DAT	0x2DD77	sub_2DD77	game_logic	scene	high	machine_code_battle_question_panel_and_uppercase_y_branch	0x2C319	0x20C32,0x2CEBF,0x2DD77,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	scene_event	manual_reviewed
Z_DAT	0x2DE03	sub_2DE03	game_logic	scene	high	machine_code_battle_result_equals_one_branch_wrapper	0x2C319	0x2DE03,0x31C75,0x3ED1E	scene_event	manual_reviewed
Z_DAT	0x2DE39	sub_2DE39	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2DE7D	sub_2DE7D	game_logic	scene	high	machine_code_join_question_and_post_key_scene_present	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2DE7D,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	scene_event	manual_reviewed
Z_DAT	0x2DF0E	sub_2DF0E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2DF0E,0x2E571,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2E078	sub_2E078	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319,0x30559	0x2E078,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E155	sub_2E155	game_logic	scene	high	machine_code_rest_question_panel_and_uppercase_y_branch	0x2C319	0x20C32,0x2CEBF,0x2E155,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	scene_event	manual_reviewed
Z_DAT	0x2E1E8	sub_2E1E8	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2E1E8,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E278	sub_2E278	library_or_platform	render	high	machine_code_fade_from_black_wrapper_returning_zero	0x2C319,0x302E0,0x30480	0x3CD17,0x3ED1E	scene_event	manual_reviewed
Z_DAT	0x2E28A	sub_2E28A	library_or_platform	render	high	machine_code_fade_to_black_wrapper_returning_zero	0x2C319,0x302E0	0x3CC97,0x3ED1E	scene_event	manual_reviewed
Z_DAT	0x2E29C	sub_2E29C	game_logic	scene	high	machine_code_all_six_party_slots_membership_conditional	0x2C319	0x2E29C,0x3ED1E	scene_event	manual_reviewed
Z_DAT	0x2E2D7	sub_2E2D7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2E2D7,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E2F5	sub_2E2F5	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2E2F5,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E337	sub_2E337	game_logic	scene	high	machine_code_current_or_external_scene_layer_cell_write	0x2C319	0x20C32,0x294AD,0x29537,0x2E337,0x3CF45,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3ED1E,0x3EF96,0x3EFB9	scene_event	manual_reviewed
Z_DAT	0x2E46B	sub_2E46B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2E46B,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E536	sub_2E536	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2E536,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E571	sub_2E571	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2DF0E,0x312A6	0x2E571,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E639	sub_2E639	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2E659	sub_2E659	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319,0x30480	0x20C32,0x24C8D,0x2CEBF,0x2D678,0x2E659,0x3CD17,0x3CF19,0x3CF45,0x3D6D1,0x3D832,0x3D922,0x3DB47,0x3ED1E,0x3EE5F,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x2EB49	sub_2EB49	game_logic	scene	high	machine_code_modal_load_slots_and_quit_confirmation	0x2C319	0x20C32,0x24C8D,0x2CEBF,0x2EB49,0x3CC97,0x3CD17,0x3CF19,0x3D6D1,0x3D832,0x3D922,0x3ED1E,0x3EE5F,0x3EF4A	scene_event	manual_reviewed
Z_DAT	0x2ED8D	sub_2ED8D	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D653,0x2ED8D,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F053	sub_2F053	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D653,0x2D841,0x2ED8D,0x2F053,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F107	sub_2F107	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F107,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F136	sub_2F136	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F136,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F171	sub_2F171	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x29819,0x299A1,0x2D653,0x2ED8D,0x2F171,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F34C	sub_2F34C	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319,0x312A6	0x2F34C,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F39C	sub_2F39C	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319,0x312A6	0x2B227,0x2ED8D,0x2F39C,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F3F0	sub_2F3F0	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2DF0E,0x2F3F0,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2F526	sub_2F526	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2F526,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2F62F	sub_2F62F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F62F,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F6C2	sub_2F6C2	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F6C2,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F6E3	sub_2F6E3	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F6E3,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F721	sub_2F721	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x294AD,0x29537,0x2D841,0x2F721,0x3CF45,0x3DABF,0x3DAE3,0x3DB07,0x3DB2B,0x3ED1E,0x3EF96,0x3EFB9	framework_assignment	pending_assignment
Z_DAT	0x2F890	sub_2F890	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F8AB	sub_2F8AB	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F8D1	sub_2F8D1	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F8D1,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F966	sub_2F966	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F966,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F9B5	sub_2F9B5	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2F9B5,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2F9F2	sub_2F9F2	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D653,0x2D841,0x2F9F2,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2FAB7	sub_2FAB7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2FAB7,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2FBC0	sub_2FBC0	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2FBC0,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2FC9D	sub_2FC9D	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2FC9D,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2FDA6	sub_2FDA6	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x2FDA6,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A,0x3EF7D	framework_assignment	pending_assignment
Z_DAT	0x2FEBF	sub_2FEBF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2FEDF	sub_2FEDF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2FEDF,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2FF87	sub_2FF87	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2CC21,0x2DE39,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x2FFB3	sub_2FFB3	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x2CEBF,0x2D653,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x30035	sub_30035	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2CEBF,0x2FFB3,0x3ED1E,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x30094	sub_30094	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x30094,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x300D9	sub_300D9	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x300D9,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x300FF	sub_300FF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D841,0x300FF,0x3ED1E,0x3EEC7	framework_assignment	pending_assignment
Z_DAT	0x301D1	sub_301D1	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D653,0x2D841,0x301D1,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x302E0	sub_302E0	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2CC21,0x2D653,0x2D678,0x2D841,0x2E278,0x2E28A,0x302E0,0x30480,0x30510,0x3D612,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x30480	sub_30480	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x302E0	0x2CC21,0x2D653,0x2E278,0x2E659,0x30480,0x31C75,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x30510	sub_30510	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x302E0	0x30510,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x30559	sub_30559	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D841,0x2E078,0x30559,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x30A5A	sub_30A5A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x20C32,0x30A5A,0x3CF45,0x3DABF,0x3DB07,0x3DB2B,0x3ED1E,0x3EF96,0x3EFB9	framework_assignment	pending_assignment
Z_DAT	0x30B45	sub_30B45	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x30B45,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x30B81	sub_30B81	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D653,0x2D841,0x30B81,0x30C3D,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x30C3D	sub_30C3D	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x30B81	0x20C32,0x30C3D,0x31241,0x3CC97,0x3CD17,0x3CF45,0x3D643,0x3D6D1,0x3D6E0,0x3D922,0x3D939,0x3DA66,0x3DABF,0x3DB07,0x3DB2B,0x3DB83,0x3ED1E,0x3EF96	framework_assignment	pending_assignment
Z_DAT	0x31241	sub_31241	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x30C3D	0x24C8D,0x3CF19,0x3DD57,0x3E25B,0x3ED1E,0x3EE5F,0x3EF96	framework_assignment	pending_assignment
Z_DAT	0x31284	sub_31284	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2DE39,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x312A6	sub_312A6	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2CC21,0x2CEBF,0x2D1CD,0x2D653,0x2D841,0x2E571,0x2F34C,0x2F39C,0x312A6,0x3D6D1,0x3D832,0x3ED1E,0x3EEC7,0x3EF4A	framework_assignment	pending_assignment
Z_DAT	0x31945	sub_31945	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2D841,0x2DE39,0x31945,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x31C2F	sub_31C2F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2DE39,0x3E1B2,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x31C4A	sub_31C4A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x2C319	0x2DE39,0x3E288,0x3E2E2,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x31C75	sub_31C75	game_logic	battle	high	machine_code_battle_resource_lifecycle_main_call_and_result_encoding	0x2DE03,0x30480	0x31C75,0x31DA0,0x31EB9,0x3265C,0x3271E,0x3AA85,0x3CC97,0x3D6D1,0x3D6E0,0x3E1B2,0x3ED1E	battle	manual_reviewed
Z_DAT	0x31DA0	sub_31DA0	game_logic	battle	high	machine_code_war_record_and_warfld_loader	0x31C75	0x20C32,0x31DA0,0x3CF45,0x3DA66,0x3DABF,0x3DB07,0x3DB2B,0x3ED1E,0x3EF96	battle	manual_reviewed
Z_DAT	0x31EB9	sub_31EB9	game_logic	battle	high	machine_code_26_slot_party_setup_selection_and_occupancy_writes	0x31C75	0x29D2D,0x2CEBF,0x31EB9,0x3B1E6,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	battle	manual_reviewed
Z_DAT	0x3265C	sub_3265C	game_logic	battle	high	machine_code_20_enemy_setup_and_occupancy_writes	0x31C75	0x3265C,0x3B1E6,0x3ED1E	battle	manual_reviewed
Z_DAT	0x3271E	sub_3271E	game_logic	battle	high	machine_code_battle_round_loop_turn_dispatch_and_tick_wait	0x31C75	0x3271E,0x32A51,0x32E59,0x33599,0x35372,0x3AA85,0x3B238,0x3C563,0x3C672,0x3CD17,0x3D6D1,0x3ED1E	battle	manual_reviewed
Z_DAT	0x32A51	sub_32A51	game_logic	battle	high	machine_code_signed_effective_speed_descending_sort	0x3271E	0x32A51,0x32B78,0x3ED1E	battle	manual_reviewed
Z_DAT	0x32B78	sub_32B78	game_logic	battle	high	machine_code_combatant_swap_occupancy_and_sprite_recompute	0x32A51,0x3AA17	0x32B78,0x3B1E6,0x3ED1E	battle	manual_reviewed
Z_DAT	0x32E59	sub_32E59	game_logic	battle	high	machine_code_ten_action_player_menu_availability_and_dispatch	0x3271E	0x22066,0x2CEBF,0x32E59,0x36A98,0x37734,0x39776,0x39B1F,0x39E88,0x3A29C,0x3A8A4,0x3AA17,0x3AA4B,0x3AA85,0x3C6D3,0x3D6D1,0x3D832,0x3ED1E,0x3EF4A	battle	manual_reviewed
Z_DAT	0x33599	sub_33599	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3271E,0x3AA4B	0x33599,0x33C4D,0x33E93,0x340D9,0x341F6,0x343DA,0x34550,0x34AD3,0x34AEC,0x34C47,0x3540E,0x35803,0x3582B,0x361AC,0x36209,0x36210,0x363AC,0x3650E,0x3C6D3,0x3D612,0x3D6D1,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x33C4D	sub_33C4D	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x33C4D,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x33E93	sub_33E93	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x33C4D,0x33E93,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x340D9	sub_340D9	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x340D9,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x341F6	sub_341F6	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x341F6,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x343DA	sub_343DA	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x343DA,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x34550	sub_34550	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34550,0x3D612,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x34AD3	sub_34AD3	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599,0x34AEC,0x34C47,0x3540E,0x36210,0x363AC	0x3A8A4,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x34AEC	sub_34AEC	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599,0x35803	0x34AD3,0x34AEC,0x3650E,0x36E06,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x34C47	sub_34C47	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599,0x3540E,0x3582B,0x361AC,0x36210,0x363AC	0x34AD3,0x34C47,0x3505B,0x35372,0x3650E,0x36E7F,0x37734,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3505B	sub_3505B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x34C47,0x3582B	0x3505B,0x3513A,0x351A7,0x35217,0x35372,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3513A	sub_3513A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3505B	0x3513A,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x351A7	sub_351A7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3505B,0x35217	0x351A7,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x35217	sub_35217	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3505B	0x351A7,0x35217,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x35372	sub_35372	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x34C47,0x3505B	0x35372,0x36E7F,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3540E	sub_3540E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34AD3,0x34C47,0x3540E,0x355FF,0x3650E,0x36E7F,0x397E5,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x355FF	sub_355FF	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3540E	0x355FF,0x35667,0x3570F,0x3D612,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x35667	sub_35667	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x355FF	0x35667,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3570F	sub_3570F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x355FF	0x3570F,0x36E7F,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x35803	sub_35803	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34AEC,0x3598C,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3582B	sub_3582B	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34C47,0x3505B,0x3582B,0x3598C,0x3650E,0x36E7F,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3598C	sub_3598C	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x35803,0x3582B	0x2B227,0x2B483,0x3598C,0x36133,0x3884A,0x38910,0x3D612,0x3DB83,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x36133	sub_36133	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3598C	0x36133,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x361AC	sub_361AC	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34C47,0x361AC,0x3650E,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x36209	sub_36209	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x361AC	framework_assignment	pending_assignment
Z_DAT	0x36210	sub_36210	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34AD3,0x34C47,0x36210,0x3650E,0x36E7F,0x39EF7,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x363AC	sub_363AC	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599	0x34AD3,0x34C47,0x363AC,0x3650E,0x36E7F,0x397E5,0x39B8E,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3650E	sub_3650E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x33599,0x34AEC,0x34C47,0x3540E,0x3582B,0x361AC,0x36210,0x363AC	0x3650E,0x36E06,0x36E7F,0x37245,0x37355,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x36A98	sub_36A98	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59	0x36A98,0x36AF7,0x37245,0x37355,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x36AF7	sub_36AF7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x36A98,0x37734,0x39776,0x39B1F,0x39E88,0x3A30B	0x3650E,0x36AF7,0x36E06,0x36E7F,0x3AA85,0x3D6D1,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x36E06	sub_36E06	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x34AEC,0x3650E,0x36AF7	0x36E06,0x36EF8,0x37070,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x36E7F	sub_36E7F	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x34C47,0x35372,0x3540E,0x3570F,0x3582B,0x36210,0x363AC,0x3650E,0x36AF7	0x36E7F,0x36FF9,0x37070,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x36EF8	sub_36EF8	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x36E06	0x36EF8,0x397E5,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x36FF9	sub_36FF9	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x36E7F	0x36FF9,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x37070	sub_37070	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x36E06,0x36E7F	0x3598C,0x37070,0x37166,0x371AE,0x371F7,0x3721E,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x37166	sub_37166	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37070	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x371AE	sub_371AE	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37070	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x371F7	sub_371F7	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37070,0x37245,0x37355	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3721E	sub_3721E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37070,0x37245,0x37355	0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x37245	sub_37245	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3650E,0x36A98	0x34550,0x371F7,0x3721E,0x37245,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x37355	sub_37355	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3650E,0x36A98	0x371F7,0x3721E,0x37355,0x3AA85,0x3B1E6,0x3C6D3,0x3D6D1,0x3DB83,0x3ED1E,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x37734	sub_37734	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x32E59,0x34C47	0x2CEBF,0x36AF7,0x37734,0x3859E,0x38910,0x38999,0x38DAC,0x39188,0x395EC,0x3AA85,0x3B1E6,0x3D612,0x3D6D1,0x3D832,0x3DB83,0x3ED1E,0x3EF4A,0x3EF7D,0x3F50B	framework_assignment	pending_assignment
Z_DAT	0x3859E	sub_3859E	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37734,0x397E5,0x39B8E,0x39EF7	0x3859E,0x3AA85,0x3D6D1,0x3D6E0,0x3DB83,0x3E288,0x3E2E2,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x3884A	sub_3884A	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3598C,0x3A30B	0x3884A,0x3AA85,0x3D6D1,0x3DB83,0x3E288,0x3E2E2,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x38910	sub_38910	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x3598C,0x37734,0x397E5,0x39B8E,0x39EF7,0x3A30B	0x38910,0x3AA85,0x3D6D1,0x3DB83,0x3ED1E	framework_assignment	pending_assignment
Z_DAT	0x38999	sub_38999	game_or_library_unclassified	unresolved	unreviewed	mechanical_catalog_only	0x37734	0x38999,0x39188,0x3C6D3,0x3ED1E	framework_assignment	pending_assignment
